"MAKEID","MODELID","YEARID","TRIMID","ODSMAKEID","ODSMODELID","ODSYEARID","ODSTRIMID"
"20000017","20001551","20002673","20002956","20017","20606","20139","23682"
"20000017","20001551","20002673","20003643","20017","20606","20139","24369"
"20000017","20001551","20002673","20003660","20017","20606","20139","24386"
"20000017","20001551","20002673","20004130","20017","20606","20139","22724"
"20000017","20001551","20002674","20002804","20017","20606","20140","23530"
"20000017","20001551","20002674","20002941","20017","20606","20140","23667"
"20000017","20001551","20002674","20002956","20017","20606","20140","23682"
"20000017","20001551","20002674","20003643","20017","20606","20140","24369"
"20000017","20001551","20002674","20003660","20017","20606","20140","24386"
"20000017","20001551","20002675","20002804","20017","20606","20141","23530"
"20000017","20001551","20002675","20002941","20017","20606","20141","23667"
"20000017","20001551","20002675","20002947","20017","20606","20141","23673"
"20000017","20001551","20002675","20002956","20017","20606","20141","23682"
"20000017","20001551","20002675","20003643","20017","20606","20141","24369"
"20000017","20001551","20002675","20003660","20017","20606","20141","24386"
"20000017","20001551","20002675","20005269","20017","20606","20141","24929"
"20000017","20001551","20002676","20002804","20017","20606","20142","23530"
"20000017","20001551","20002676","20002941","20017","20606","20142","23667"
"20000017","20001551","20002676","20002947","20017","20606","20142","23673"
"20000017","20001551","20002676","20002956","20017","20606","20142","23682"
"20000017","20001551","20002676","20003643","20017","20606","20142","24369"
"20000017","20001551","20002676","20003660","20017","20606","20142","24386"
"20000017","20001551","20002676","20005269","20017","20606","20142","24929"
"20000017","20001551","20002676","20005983","20017","20606","20142","25643"
"20000017","20001551","20002677","20002804","20017","20606","20143","23530"
"20000017","20001551","20002677","20002941","20017","20606","20143","23667"
"20000017","20001551","20002677","20002947","20017","20606","20143","23673"
"20000017","20001551","20002677","20003643","20017","20606","20143","24369"
"20000017","20001551","20002678","20002941","20017","20606","20144","23667"
"20000017","20001551","20002678","20002947","20017","20606","20144","23673"
"20000017","20001551","20002678","20003643","20017","20606","20144","24369"
"20000017","20001551","20002678","20005269","20017","20606","20144","24929"
"20000017","20001551","20002678","20005983","20017","20606","20144","25643"
"20000017","20001551","20002679","20002941","20017","20606","20145","23667"
"20000017","20001551","20002679","20002947","20017","20606","20145","23673"
"20000017","20001551","20002679","20003583","20017","20606","20145","24309"
"20000017","20001551","20002679","20003643","20017","20606","20145","24369"
"20000017","20001551","20002679","20003664","20017","20606","20145","24390"
"20000017","20001551","20002719","20006411","20017","20606","20185","26601"
"20000017","20001551","20002720","20006411","20017","20606","20186","26601"
"20000017","20001551","20002721","20003643","20017","20606","20187","24369"
"20000017","20001551","20002721","20006411","20017","20606","20187","26601"
"20000017","20001551","20002722","20003643","20017","20606","20188","24369"
"20000017","20001551","20002722","20005269","20017","20606","20188","24929"
"20000017","20001551","20002722","20006411","20017","20606","20188","26601"
"20000017","20001551","20002723","20003643","20017","20606","20189","24369"
"20000017","20001551","20002723","20005214","20017","20606","20189","24874"
"20000017","20001551","20002723","20006411","20017","20606","20189","26601"
"20000017","20001551","20002724","20002804","20017","20606","20190","23530"
"20000017","20001551","20002724","20003643","20017","20606","20190","24369"
"20000017","20001551","20002724","20003668","20017","20606","20190","24394"
"20000017","20001551","20002725","20002804","20017","20606","20191","23530"
"20000017","20001551","20002725","20003643","20017","20606","20191","24369"
"20000017","20001551","20002725","20003668","20017","20606","20191","24394"
"20000017","20001551","20002725","20005214","20017","20606","20191","24874"
"20000017","20001551","20002726","20002804","20017","20606","20192","23530"
"20000017","20001551","20002726","20002941","20017","20606","20192","23667"
"20000017","20001551","20002726","20003643","20017","20606","20192","24369"
"20000017","20001551","20002726","20005269","20017","20606","20192","24929"
"20000017","20001551","20002727","20002804","20017","20606","20193","23530"
"20000017","20001551","20002727","20002941","20017","20606","20193","23667"
"20000017","20001551","20002727","20003643","20017","20606","20193","24369"
"20000017","20001551","20002727","20003827","20017","20606","20193","22421"
"20000017","20001551","20002727","20005269","20017","20606","20193","24929"
"20000017","20001551","20002728","20002804","20017","20606","20194","23530"
"20000017","20001551","20002728","20002941","20017","20606","20194","23667"
"20000017","20001551","20002728","20002956","20017","20606","20194","23682"
"20000017","20001551","20002728","20003643","20017","20606","20194","24369"
"20000017","20001551","20002728","20003660","20017","20606","20194","24386"
"20000017","20001551","20002729","20002804","20017","20606","20195","23530"
"20000017","20001551","20002729","20002941","20017","20606","20195","23667"
"20000017","20001551","20002729","20002956","20017","20606","20195","23682"
"20000017","20001551","20002729","20003643","20017","20606","20195","24369"
"20000017","20001551","20002729","20003660","20017","20606","20195","24386"
"20000017","20001551","20002729","20005269","20017","20606","20195","24929"
"20000017","20001551","20002729","20005983","20017","20606","20195","25643"
"20000017","20001551","20002730","20002804","20017","20606","20196","23530"
"20000017","20001551","20002730","20002941","20017","20606","20196","23667"
"20000017","20001551","20002730","20002956","20017","20606","20196","23682"
"20000017","20001551","20002730","20003643","20017","20606","20196","24369"
"20000017","20001551","20002730","20003660","20017","20606","20196","24386"
"20000017","20001551","20002731","20002804","20017","20606","20197","23530"
"20000017","20001551","20002731","20002941","20017","20606","20197","23667"
"20000017","20001551","20002731","20002947","20017","20606","20197","23673"
"20000017","20001551","20002731","20002956","20017","20606","20197","23682"
"20000017","20001551","20002731","20003643","20017","20606","20197","24369"
"20000017","20001551","20002731","20003660","20017","20606","20197","24386"
"20000017","20001551","20002731","20005983","20017","20606","20197","25643"
"20000017","20001551","20002732","20002804","20017","20606","20198","23530"
"20000017","20001551","20002732","20002941","20017","20606","20198","23667"
"20000017","20001551","20002732","20002947","20017","20606","20198","23673"
"20000017","20001551","20002732","20002956","20017","20606","20198","23682"
"20000017","20001551","20002732","20003643","20017","20606","20198","24369"
"20000017","20001551","20002732","20003660","20017","20606","20198","24386"
"20000017","20001551","20002733","20002804","20017","20606","20199","23530"
"20000017","20001551","20002733","20002941","20017","20606","20199","23667"
"20000017","20001551","20002733","20002947","20017","20606","20199","23673"
"20000017","20001551","20002733","20003643","20017","20606","20199","24369"
"20000017","20001551","20002734","20002941","20017","20606","20200","23667"
"20000017","20001551","20002734","20002947","20017","20606","20200","23673"
"20000017","20001551","20002734","20003643","20017","20606","20200","24369"
"20000017","20001551","20002734","20005269","20017","20606","20200","24929"
"20000017","20001551","20002734","20005983","20017","20606","20200","25643"
"20000017","20001551","20002735","20002941","20017","20606","20201","23667"
"20000017","20001551","20002735","20002947","20017","20606","20201","23673"
"20000017","20001551","20002735","20003583","20017","20606","20201","24309"
"20000017","20001551","20002735","20003643","20017","20606","20201","24369"
"20000017","20001551","20002735","20003664","20017","20606","20201","24390"
"20000017","20001551","20002736","20002941","20017","20606","27381","23667"
"20000017","20001551","20002736","20002947","20017","20606","27381","23673"
"20000017","20001551","20002736","20003583","20017","20606","27381","24309"
"20000017","20001551","20002736","20003643","20017","20606","27381","24369"
"20000017","20001551","20002736","20003664","20017","20606","27381","24390"
"20000017","20001551","20002737","20002941","20017","20606","34923","23667"
"20000017","20001551","20002737","20002947","20017","20606","34923","23673"
"20000017","20001551","20002737","20003583","20017","20606","34923","24309"
"20000017","20001551","20002737","20003643","20017","20606","34923","24369"
"20000017","20001551","20002737","20003664","20017","20606","34923","24390"
"20000017","20001551","20002737","20005269","20017","20606","34923","24929"
"20000017","20001551","20002737","20006710","20017","20606","34923","38723"
"20000017","20001551","20002738","20002941","20017","20606","39723","23667"
"20000017","20001551","20002738","20002947","20017","20606","39723","23673"
"20000017","20001551","20002738","20003583","20017","20606","39723","24309"
"20000017","20001551","20002738","20003643","20017","20606","39723","24369"
"20000017","20001551","20002738","20003664","20017","20606","39723","24390"
"20000017","20001551","20002738","20005269","20017","20606","39723","24929"
"20000017","20001551","20002739","20002941","20017","20606","47272","23667"
